"subj"	"expt"	"item"	"cond"	"roi"	"word"	"region"	"rt"
"8845"	15	"LKrep"	17	"c"	"7"	"gab,"	"subordverb"	424
"8846"	15	"LKrep"	17	"c"	"8"	"hat"	"-"	396
"8847"	15	"LKrep"	17	"c"	"9"	"der_Neffe,"	"npsubj"	465
"8848"	15	"LKrep"	17	"c"	"10"	"der"	"-"	432
"8849"	15	"LKrep"	17	"c"	"11"	"dem_reichen_Onkel"	"npdat"	594
"8850"	15	"LKrep"	17	"c"	"12"	"des_entfernten_Verwandten"	"npgen"	1414
"8851"	15	"LKrep"	17	"c"	"13"	"den_Bittbrief"	"npacc"	692
"8852"	15	"LKrep"	17	"c"	"14"	"geschickt_hat,"	"verb"	558
"8853"	15	"LKrep"	17	"c"	"15"	"die_Notlage"	"verb1"	550
"8854"	15	"LKrep"	17	"c"	"16"	"beseitigt."	"verb2"	465
"8855"	15	"filler"	41	"-"	"0"	"Der"	"-"	526
"8856"	15	"filler"	41	"-"	"1"	"Professor"	"-"	514
"8857"	15	"filler"	41	"-"	"2"	"hasst"	"-"	412
"8858"	15	"filler"	41	"-"	"3"	"den"	"-"	376
"8859"	15	"filler"	41	"-"	"4"	"Laboranten,"	"-"	611
"8860"	15	"filler"	41	"-"	"5"	"hat"	"-"	465
"8861"	15	"filler"	41	"-"	"6"	"der"	"-"	416
"8862"	15	"filler"	41	"-"	"7"	"faule"	"-"	376
"8863"	15	"filler"	41	"-"	"8"	"Student"	"-"	384
"8864"	15	"filler"	41	"-"	"9"	"erzählt,"	"-"	408
"8865"	15	"filler"	41	"-"	"10"	"während"	"-"	497
"8866"	15	"filler"	41	"-"	"11"	"er"	"-"	424
"8867"	15	"filler"	41	"-"	"12"	"das"	"-"	368
"8868"	15	"filler"	41	"-"	"13"	"Experiment"	"-"	388
"8869"	15	"filler"	41	"-"	"14"	"durchführte."	"-"	550
"8870"	15	"filler"	40	"-"	"0"	"Dass"	"-"	457
"8871"	15	"filler"	40	"-"	"1"	"der"	"-"	384
"8872"	15	"filler"	40	"-"	"2"	"Kunde"	"-"	351
"8873"	15	"filler"	40	"-"	"3"	"den"	"-"	384
"8874"	15	"filler"	40	"-"	"4"	"Verkäufer"	"-"	505
"8875"	15	"filler"	40	"-"	"5"	"täuscht,"	"-"	392
"8876"	15	"filler"	40	"-"	"6"	"hat"	"-"	465
"8877"	15	"filler"	40	"-"	"7"	"der"	"-"	741
"8878"	15	"filler"	40	"-"	"8"	"gescheite"	"-"	526
"8879"	15	"filler"	40	"-"	"9"	"Detektiv"	"-"	424
"8880"	15	"filler"	40	"-"	"10"	"behauptet,"	"-"	339
"8881"	15	"filler"	40	"-"	"11"	"als"	"-"	416
"8882"	15	"filler"	40	"-"	"12"	"er"	"-"	376
"8883"	15	"filler"	40	"-"	"13"	"von"	"-"	355
"8884"	15	"filler"	40	"-"	"14"	"der"	"-"	351
"8885"	15	"filler"	40	"-"	"15"	"Polizei"	"-"	294
"8886"	15	"filler"	40	"-"	"16"	"vernommen"	"-"	404
"8887"	15	"filler"	40	"-"	"17"	"wurde."	"-"	453
"8888"	15	"filler"	9	"-"	"0"	"Weil"	"-"	453
"8889"	15	"filler"	9	"-"	"1"	"der"	"-"	384
"8890"	15	"filler"	9	"-"	"2"	"Buchhalter"	"-"	562
"8891"	15	"filler"	9	"-"	"3"	"eine_Vielzahl"	"-"	383
"8892"	15	"filler"	9	"-"	"4"	"von_finanziellen_Ungereimtheiten"	"-"	1228
"8893"	15	"filler"	9	"-"	"5"	"entdeckt"	"-"	639
"8894"	15	"filler"	9	"-"	"6"	"hatte,"	"-"	392
"8895"	15	"filler"	9	"-"	"7"	"waren"	"-"	420
"8896"	15	"filler"	9	"-"	"8"	"Manfred_Meier"	"-"	513
"8897"	15	"filler"	9	"-"	"9"	"und"	"-"	440
"8898"	15	"filler"	9	"-"	"10"	"seine"	"-"	363
"8899"	15	"filler"	9	"-"	"11"	"Kollegen"	"-"	343
"8900"	15	"filler"	9	"-"	"12"	"von_der_Unbrauchbarkeit"	"-"	883
"8901"	15	"filler"	9	"-"	"13"	"des_neuen_Finanzplans"	"-"	927
"8902"	15	"filler"	9	"-"	"14"	"für_die_Abteilung"	"-"	773
"8903"	15	"filler"	9	"-"	"15"	"überzeugt."	"-"	477
"8904"	15	"filler"	9	"-"	"?"	"Y"	"0"	1964
"8905"	15	"filler"	45	"-"	"0"	"Der"	"-"	546
"8906"	15	"filler"	45	"-"	"1"	"Chirurg"	"-"	644
"8907"	15	"filler"	45	"-"	"2"	"beherrscht"	"-"	506
"8908"	15	"filler"	45	"-"	"3"	"den"	"-"	510
"8909"	15	"filler"	45	"-"	"4"	"Eingriff,"	"-"	355
"8910"	15	"filler"	45	"-"	"5"	"hat"	"-"	368
"8911"	15	"filler"	45	"-"	"6"	"der"	"-"	579
"8912"	15	"filler"	45	"-"	"7"	"junge"	"-"	400
"8913"	15	"filler"	45	"-"	"8"	"Chefarzt"	"-"	351
"8914"	15	"filler"	45	"-"	"9"	"gewusst,"	"-"	408
"8915"	15	"filler"	45	"-"	"10"	"als"	"-"	372
"8916"	15	"filler"	45	"-"	"11"	"er"	"-"	351
"8917"	15	"filler"	45	"-"	"12"	"den"	"-"	327
"8918"	15	"filler"	45	"-"	"13"	"Patienten"	"-"	356
"8919"	15	"filler"	45	"-"	"14"	"überwies."	"-"	331
"8920"	15	"LKrep"	15	"a"	"0"	"Weil"	"-"	400
"8921"	15	"LKrep"	15	"a"	"1"	"der"	"-"	326
"8922"	15	"LKrep"	15	"a"	"2"	"Gefängnisdirektor"	"-"	777
"8923"	15	"LKrep"	15	"a"	"3"	"nach"	"-"	594
"8924"	15	"LKrep"	15	"a"	"4"	"vorschriftsmäßigem_Befragen"	"pp1"	959
"8925"	15	"LKrep"	15	"a"	"5"	"des_direkten_Vorgesetzten"	"pp2"	789
"8926"	15	"LKrep"	15	"a"	"6"	"dem_harmlosen_Häftling"	"npdat"	846
"8927"	15	"LKrep"	15	"a"	"7"	"des_kleinen_Gefängnisses"	"npgen"	493
"8928"	15	"LKrep"	15	"a"	"8"	"den_Hafturlaub"	"-"	842
"8929"	15	"LKrep"	15	"a"	"9"	"genehmigte,"	"subordverb"	594
"8930"	15	"LKrep"	15	"a"	"10"	"hat"	"-"	407
"8931"	15	"LKrep"	15	"a"	"11"	"der_Wärter,"	"npsubj"	371
"8932"	15	"LKrep"	15	"a"	"12"	"der"	"-"	452
"8933"	15	"LKrep"	15	"a"	"13"	"den_Ausgang"	"npacc"	416
"8934"	15	"LKrep"	15	"a"	"14"	"erlaubt_hat,"	"verb"	586
"8935"	15	"LKrep"	15	"a"	"15"	"den_Besuch"	"verb1"	464
"8936"	15	"LKrep"	15	"a"	"16"	"ermöglicht."	"verb2"	436
"8937"	15	"filler"	8	"-"	"0"	"Als"	"-"	416
"8938"	15	"filler"	8	"-"	"1"	"der"	"-"	363
"8939"	15	"filler"	8	"-"	"2"	"Verteidigungsminister"	"-"	895
"8940"	15	"filler"	8	"-"	"3"	"des_kleinen_Alpenlands"	"-"	810
"8941"	15	"filler"	8	"-"	"4"	"die"	"-"	619
"8942"	15	"filler"	8	"-"	"5"	"Armee"	"-"	420
"8943"	15	"filler"	8	"-"	"6"	"inspizierte"	"-"	359
"8944"	15	"filler"	8	"-"	"7"	"und"	"-"	432
"8945"	15	"filler"	8	"-"	"8"	"weitgehende"	"-"	387
"8946"	15	"filler"	8	"-"	"9"	"Disziplinlosigkeit"	"-"	660
"8947"	15	"filler"	8	"-"	"10"	"feststellte,"	"-"	477
"8948"	15	"filler"	8	"-"	"11"	"beschloss"	"-"	404
"8949"	15	"filler"	8	"-"	"12"	"er,"	"-"	408
"8950"	15	"filler"	8	"-"	"13"	"den_zuständigen_General"	"-"	379
"8951"	15	"filler"	8	"-"	"14"	"fristlos"	"-"	619
"8952"	15	"filler"	8	"-"	"15"	"zu"	"-"	461
"8953"	15	"filler"	8	"-"	"16"	"entlassen."	"-"	461
"8954"	15	"filler"	8	"-"	"?"	"N"	"1"	4593
"8955"	15	"filler"	36	"-"	"0"	"Dass"	"-"	476
"8956"	15	"filler"	36	"-"	"1"	"der"	"-"	587
"8957"	15	"filler"	36	"-"	"2"	"Terrorist"	"-"	489
"8958"	15	"filler"	36	"-"	"3"	"den"	"-"	469
"8959"	15	"filler"	36	"-"	"4"	"Anschlag"	"-"	400
"8960"	15	"filler"	36	"-"	"5"	"verübt,"	"-"	359
"8961"	15	"filler"	36	"-"	"6"	"hat"	"-"	392
"8962"	15	"filler"	36	"-"	"7"	"der"	"-"	347
"8963"	15	"filler"	36	"-"	"8"	"bestürzte"	"-"	343
"8964"	15	"filler"	36	"-"	"9"	"Polizist"	"-"	343
"8965"	15	"filler"	36	"-"	"10"	"befürchtet,"	"-"	335
"8966"	15	"filler"	36	"-"	"11"	"nachdem"	"-"	388
"8967"	15	"filler"	36	"-"	"12"	"er"	"-"	335
"8968"	15	"filler"	36	"-"	"13"	"die"	"-"	339
"8969"	15	"filler"	36	"-"	"14"	"Beweismittel"	"-"	627
"8970"	15	"filler"	36	"-"	"15"	"untersucht"	"-"	315
"8971"	15	"filler"	36	"-"	"16"	"hatte."	"-"	428
"8972"	15	"filler"	27	"-"	"0"	"Weil"	"-"	396
"8973"	15	"filler"	27	"-"	"1"	"er"	"-"	327
"8974"	15	"filler"	27	"-"	"2"	"keinen"	"-"	375
"8975"	15	"filler"	27	"-"	"3"	"großen"	"-"	347
"8976"	15	"filler"	27	"-"	"4"	"Hunger"	"-"	351
"8977"	15	"filler"	27	"-"	"5"	"verspürte,"	"-"	375
"8978"	15	"filler"	27	"-"	"6"	"beschloss"	"-"	375
"8979"	15	"filler"	27	"-"	"7"	"Martin_Kunze,"	"-"	404
"8980"	15	"filler"	27	"-"	"8"	"lediglich"	"-"	371
"8981"	15	"filler"	27	"-"	"9"	"ein_kleines_Steak"	"-"	558
"8982"	15	"filler"	27	"-"	"10"	"zum_Mittagessen"	"-"	400
"8983"	15	"filler"	27	"-"	"11"	"zu"	"-"	375
"8984"	15	"filler"	27	"-"	"12"	"verspeisen,"	"-"	359
"8985"	15	"filler"	27	"-"	"13"	"was"	"-"	416
"8986"	15	"filler"	27	"-"	"14"	"ihm"	"-"	392
"8987"	15	"filler"	27	"-"	"15"	"auch"	"-"	310
"8988"	15	"filler"	27	"-"	"16"	"überaus"	"-"	387
"8989"	15	"filler"	27	"-"	"17"	"gut"	"-"	400
"8990"	15	"filler"	27	"-"	"18"	"bekam."	"-"	388
"8991"	15	"filler"	38	"-"	"0"	"Dass"	"-"	441
"8992"	15	"filler"	38	"-"	"1"	"der"	"-"	424
"8993"	15	"filler"	38	"-"	"2"	"Buchhalter"	"-"	542
"8994"	15	"filler"	38	"-"	"3"	"den"	"-"	420
"8995"	15	"filler"	38	"-"	"4"	"Betrug"	"-"	355
"8996"	15	"filler"	38	"-"	"5"	"verheimlicht,"	"-"	424
"8997"	15	"filler"	38	"-"	"6"	"hat"	"-"	396
"8998"	15	"filler"	38	"-"	"7"	"der"	"-"	347
"8999"	15	"filler"	38	"-"	"8"	"eifrige"	"-"	485
"9000"	15	"filler"	38	"-"	"9"	"Inspektor"	"-"	347
"9001"	15	"filler"	38	"-"	"10"	"festgestellt,"	"-"	408
"9002"	15	"filler"	38	"-"	"11"	"als"	"-"	367
"9003"	15	"filler"	38	"-"	"12"	"er"	"-"	351
"9004"	15	"filler"	38	"-"	"13"	"die"	"-"	351
"9005"	15	"filler"	38	"-"	"14"	"Akten"	"-"	359
"9006"	15	"filler"	38	"-"	"15"	"überprüfte."	"-"	392
"9007"	15	"LKrep"	11	"a"	"0"	"Nachdem"	"-"	643
"9008"	15	"LKrep"	11	"a"	"1"	"der"	"-"	399
"9009"	15	"LKrep"	11	"a"	"2"	"Manager"	"-"	460
"9010"	15	"LKrep"	11	"a"	"3"	"wegen"	"p"	387
"9011"	15	"LKrep"	11	"a"	"4"	"guter_Leistung"	"pp1"	594
"9012"	15	"LKrep"	11	"a"	"5"	"des_restrukturierten_Außendiensts"	"pp2"	1390
"9013"	15	"LKrep"	11	"a"	"6"	"dem_verdienten_Mitarbeiter"	"npdat"	1008
"9014"	15	"LKrep"	11	"a"	"7"	"des_profitablen_Betriebs"	"npgen"	789
"9015"	15	"LKrep"	11	"a"	"8"	"den_Bonus"	"-"	687
"9016"	15	"LKrep"	11	"a"	"9"	"auszahlte,"	"subordverb"	546
"9017"	15	"LKrep"	11	"a"	"10"	"hat"	"-"	428
"9018"	15	"LKrep"	11	"a"	"11"	"der_Aufsichtsrat,"	"npsubj"	700
"9019"	15	"LKrep"	11	"a"	"12"	"der"	"-"	379
"9020"	15	"LKrep"	11	"a"	"13"	"den_Vertrag"	"npacc"	456
"9021"	15	"LKrep"	11	"a"	"14"	"verlängert_hat,"	"verb"	598
"9022"	15	"LKrep"	11	"a"	"15"	"Weitsicht"	"verb1"	464
"9023"	15	"LKrep"	11	"a"	"16"	"bewiesen."	"verb2"	611
"9024"	15	"LKrep"	11	"a"	"?"	"N"	"1"	3571
"9025"	15	"filler"	44	"-"	"0"	"Der"	"-"	456
"9026"	15	"filler"	44	"-"	"1"	"Künstler"	"-"	497
"9027"	15	"filler"	44	"-"	"2"	"verpasst"	"-"	436
"9028"	15	"filler"	44	"-"	"3"	"den"	"-"	412
"9029"	15	"filler"	44	"-"	"4"	"Auftrag,"	"-"	497
"9030"	15	"filler"	44	"-"	"5"	"hat"	"-"	384
"9031"	15	"filler"	44	"-"	"6"	"der"	"-"	408
"9032"	15	"filler"	44	"-"	"7"	"ehrgeizige"	"-"	420
"9033"	15	"filler"	44	"-"	"8"	"Galerist"	"-"	408
"9034"	15	"filler"	44	"-"	"9"	"kritisiert,"	"-"	440
"9035"	15	"filler"	44	"-"	"10"	"während"	"-"	392
"9036"	15	"filler"	44	"-"	"11"	"er"	"-"	388
"9037"	15	"filler"	44	"-"	"12"	"die"	"-"	335
"9038"	15	"filler"	44	"-"	"13"	"neue"	"-"	323
"9039"	15	"filler"	44	"-"	"14"	"Ausstellung"	"-"	400
"9040"	15	"filler"	44	"-"	"15"	"vorbereitete."	"-"	328
"9041"	15	"filler"	30	"-"	"0"	"Durch"	"-"	433
"9042"	15	"filler"	30	"-"	"1"	"gezieltes"	"-"	514
"9043"	15	"filler"	30	"-"	"2"	"Renovieren"	"-"	367
"9044"	15	"filler"	30	"-"	"3"	"des"	"-"	371
"9045"	15	"filler"	30	"-"	"4"	"blaugestrichenen"	"-"	376
"9046"	15	"filler"	30	"-"	"5"	"Bads"	"-"	546
"9047"	15	"filler"	30	"-"	"6"	"konnte"	"-"	412
"9048"	15	"filler"	30	"-"	"7"	"der"	"-"	339
"9049"	15	"filler"	30	"-"	"8"	"Handwerker"	"-"	376
"9050"	15	"filler"	30	"-"	"9"	"der_Wohnung"	"-"	367
"9051"	15	"filler"	30	"-"	"10"	"des_Pensionärs"	"-"	416
"9052"	15	"filler"	30	"-"	"11"	"neuen"	"-"	461
"9053"	15	"filler"	30	"-"	"12"	"Glanz"	"-"	368
"9054"	15	"filler"	30	"-"	"13"	"verleihen."	"-"	432
"9055"	15	"LKrep"	3	"a"	"0"	"Weil"	"-"	408
"9056"	15	"LKrep"	3	"a"	"1"	"der"	"-"	302
"9057"	15	"LKrep"	3	"a"	"2"	"Kollege"	"-"	351
"9058"	15	"LKrep"	3	"a"	"3"	"nach"	"p"	351
"9059"	15	"LKrep"	3	"a"	"4"	"intensiver_Diskussion"	"pp1"	1065
"9060"	15	"LKrep"	3	"a"	"5"	"des_brisanten_Falls"	"pp2"	432
"9061"	15	"LKrep"	3	"a"	"6"	"dem_fleißigen_Mitarbeiter"	"npdat"	862
"9062"	15	"LKrep"	3	"a"	"7"	"des_strengen_Chefs"	"npgen"	712
"9063"	15	"LKrep"	3	"a"	"8"	"den_Bestechungsvorwurf"	"subordnp"	817
"9064"	15	"LKrep"	3	"a"	"9"	"machte,"	"subordverb"	460
"9065"	15	"LKrep"	3	"a"	"10"	"hat"	"-"	335
"9066"	15	"LKrep"	3	"a"	"11"	"der_Lehrling,"	"npsubj"	420
"9067"	15	"LKrep"	3	"a"	"12"	"der"	"-"	448
"9068"	15	"LKrep"	3	"a"	"13"	"den_Aktenkoffer"	"npacc"	412
"9069"	15	"LKrep"	3	"a"	"14"	"entwendet_hat,"	"verb"	716
"9070"	15	"LKrep"	3	"a"	"15"	"eine_Straftat"	"verb1"	391
"9071"	15	"LKrep"	3	"a"	"16"	"begangen."	"verb2"	570
"9072"	15	"LKrep"	3	"a"	"?"	"Y"	"1"	4074
"9073"	15	"filler"	10	"-"	"0"	"Weil"	"-"	448
"9074"	15	"filler"	10	"-"	"1"	"ihm"	"-"	363
"9075"	15	"filler"	10	"-"	"2"	"der"	"-"	326
"9076"	15	"filler"	10	"-"	"3"	"Strand"	"-"	452
"9077"	15	"filler"	10	"-"	"4"	"überhaupt"	"-"	359
"9078"	15	"filler"	10	"-"	"5"	"nicht"	"-"	399
"9079"	15	"filler"	10	"-"	"6"	"gefiel,"	"-"	343
"9080"	15	"filler"	10	"-"	"7"	"das_Hotel"	"-"	696
"9081"	15	"filler"	10	"-"	"8"	"und"	"-"	420
"9082"	15	"filler"	10	"-"	"9"	"das_Essen"	"-"	383
"9083"	15	"filler"	10	"-"	"10"	"äußerst"	"-"	578
"9084"	15	"filler"	10	"-"	"11"	"miserabel"	"-"	322
"9085"	15	"filler"	10	"-"	"12"	"waren,"	"-"	326
"9086"	15	"filler"	10	"-"	"13"	"und"	"-"	355
"9087"	15	"filler"	10	"-"	"14"	"der_Reiseveranstalter"	"-"	976
"9088"	15	"filler"	10	"-"	"15"	"jegliche_Serviceleistungen"	"-"	1032
"9089"	15	"filler"	10	"-"	"16"	"ablehnte,"	"-"	505
"9090"	15	"filler"	10	"-"	"17"	"beschloss"	"-"	379
"9091"	15	"filler"	10	"-"	"18"	"Franz_Neubauer,"	"-"	586
"9092"	15	"filler"	10	"-"	"19"	"den_billigen_Reiseveranstalter"	"-"	1178
"9093"	15	"filler"	10	"-"	"20"	"zu"	"-"	415
"9094"	15	"filler"	10	"-"	"21"	"verklagen."	"-"	371
"9095"	15	"filler"	10	"-"	"?"	"N"	"1"	2141
"9096"	15	"filler"	35	"-"	"0"	"Dass"	"-"	412
"9097"	15	"filler"	35	"-"	"1"	"der"	"-"	457
"9098"	15	"filler"	35	"-"	"2"	"Manager"	"-"	437
"9099"	15	"filler"	35	"-"	"3"	"den"	"-"	286
"9100"	15	"filler"	35	"-"	"4"	"Posten"	"-"	400
"9101"	15	"filler"	35	"-"	"5"	"behält,"	"-"	372
"9102"	15	"filler"	35	"-"	"6"	"hat"	"-"	432
"9103"	15	"filler"	35	"-"	"7"	"der"	"-"	339
"9104"	15	"filler"	35	"-"	"8"	"verblüffte"	"-"	359
"9105"	15	"filler"	35	"-"	"9"	"Vorstand"	"-"	408
"9106"	15	"filler"	35	"-"	"10"	"eingeräumt,"	"-"	392
"9107"	15	"filler"	35	"-"	"11"	"als"	"-"	420
"9108"	15	"filler"	35	"-"	"12"	"die"	"-"	335
"9109"	15	"filler"	35	"-"	"13"	"Aktionärsversammlung"	"-"	919
"9110"	15	"filler"	35	"-"	"14"	"zu"	"-"	408
"9111"	15	"filler"	35	"-"	"15"	"Ende"	"-"	355
"9112"	15	"filler"	35	"-"	"16"	"ging."	"-"	408
"9113"	15	"LKrep"	24	"b"	"0"	"Weil"	"-"	440
"9114"	15	"LKrep"	24	"b"	"1"	"der"	"-"	371
"9115"	15	"LKrep"	24	"b"	"2"	"Manager"	"-"	395
"9116"	15	"LKrep"	24	"b"	"3"	"dem_neuen_Leiter"	"npdat"	838
"9117"	15	"LKrep"	24	"b"	"4"	"des_kleinen_Vertriebsbüros"	"npgen"	1029
"9118"	15	"LKrep"	24	"b"	"5"	"den_Termin"	"-"	610
"9119"	15	"LKrep"	24	"b"	"6"	"vorschrieb,"	"subordverb"	464
"9120"	15	"LKrep"	24	"b"	"7"	"hat"	"-"	420
"9121"	15	"LKrep"	24	"b"	"8"	"der_Mitarbeiter,"	"npsubj"	611
"9122"	15	"LKrep"	24	"b"	"9"	"der"	"-"	387
"9123"	15	"LKrep"	24	"b"	"10"	"trotz"	"p"	408
"9124"	15	"LKrep"	24	"b"	"11"	"heftiger_Proteste"	"pp1"	708
"9125"	15	"LKrep"	24	"b"	"12"	"des_aufgebrachten_Betriebsrats"	"pp2"	1085
"9126"	15	"LKrep"	24	"b"	"13"	"den_Urlaub"	"npacc"	497
"9127"	15	"LKrep"	24	"b"	"14"	"gestrichen_hat,"	"verb"	562
"9128"	15	"LKrep"	24	"b"	"15"	"das_Arbeitsklima"	"verb1"	765
"9129"	15	"LKrep"	24	"b"	"16"	"vergiftet."	"verb2"	448
"9130"	15	"filler"	25	"-"	"0"	"Nachdem"	"-"	457
"9131"	15	"filler"	25	"-"	"1"	"der"	"-"	408
"9132"	15	"filler"	25	"-"	"2"	"Sportler"	"-"	424
"9133"	15	"filler"	25	"-"	"3"	"erst"	"-"	347
"9134"	15	"filler"	25	"-"	"4"	"gestern"	"-"	371
"9135"	15	"filler"	25	"-"	"5"	"wieder"	"-"	290
"9136"	15	"filler"	25	"-"	"6"	"einen_wichtigen_Wettkampf"	"-"	891
"9137"	15	"filler"	25	"-"	"7"	"des_Leichtathletikverbands"	"-"	761
"9138"	15	"filler"	25	"-"	"8"	"gewonnen_hatte,"	"-"	631
"9139"	15	"filler"	25	"-"	"9"	"stand"	"-"	424
"9140"	15	"filler"	25	"-"	"10"	"seiner_Teilnahme"	"-"	566
"9141"	15	"filler"	25	"-"	"11"	"an"	"-"	387
"9142"	15	"filler"	25	"-"	"12"	"den_olympischen_Spielen"	"-"	570
"9143"	15	"filler"	25	"-"	"13"	"nichts"	"-"	420
"9144"	15	"filler"	25	"-"	"14"	"mehr"	"-"	351
"9145"	15	"filler"	25	"-"	"15"	"im"	"-"	355
"9146"	15	"filler"	25	"-"	"16"	"Wege."	"-"	351
"9147"	15	"filler"	6	"-"	"0"	"Weil"	"-"	396
"9148"	15	"filler"	6	"-"	"1"	"er"	"-"	302
"9149"	15	"filler"	6	"-"	"2"	"schon"	"-"	375
"9150"	15	"filler"	6	"-"	"3"	"seit_langer_Zeit"	"-"	627
"9151"	15	"filler"	6	"-"	"4"	"all"	"-"	420
"9152"	15	"filler"	6	"-"	"5"	"seine"	"-"	384
"9153"	15	"filler"	6	"-"	"6"	"Ersparnisse"	"-"	375
"9154"	15	"filler"	6	"-"	"7"	"gehortet"	"-"	416
"9155"	15	"filler"	6	"-"	"8"	"hatte,"	"-"	465
"9156"	15	"filler"	6	"-"	"9"	"konnte"	"-"	420
"9157"	15	"filler"	6	"-"	"10"	"der_Freund_meiner_Tochter"	"-"	944
"9158"	15	"filler"	6	"-"	"11"	"sich"	"-"	432
"9159"	15	"filler"	6	"-"	"12"	"einen_teuren_Sportwagen"	"-"	720
"9160"	15	"filler"	6	"-"	"13"	"einer"	"-"	375
"9161"	15	"filler"	6	"-"	"14"	"Stuttgarter"	"-"	424
"9162"	15	"filler"	6	"-"	"15"	"Nobelmarke"	"-"	335
"9163"	15	"filler"	6	"-"	"16"	"leisten."	"-"	392
"9164"	15	"filler"	6	"-"	"?"	"N"	"1"	2584
"9165"	15	"LKrep"	19	"a"	"0"	"Obgleich"	"-"	440
"9166"	15	"LKrep"	19	"a"	"1"	"der"	"-"	351
"9167"	15	"LKrep"	19	"a"	"2"	"Manager"	"-"	339
"9168"	15	"LKrep"	19	"a"	"3"	"nach"	"-"	367
"9169"	15	"LKrep"	19	"a"	"4"	"genauer_Überprüfung"	"pp1"	838
"9170"	15	"LKrep"	19	"a"	"5"	"des_detaillierten_Angebots"	"pp2"	355
"9171"	15	"LKrep"	19	"a"	"6"	"dem_dynamischen_Vertreter"	"npdat"	781
"9172"	15	"LKrep"	19	"a"	"7"	"des_kleinen_Unternehmens"	"npgen"	911
"9173"	15	"LKrep"	19	"a"	"8"	"den_Zweifel"	"-"	623
"9174"	15	"LKrep"	19	"a"	"9"	"anmeldete,"	"subordverb"	383
"9175"	15	"LKrep"	19	"a"	"10"	"hat"	"-"	448
"9176"	15	"LKrep"	19	"a"	"11"	"der_Filialleiter,"	"npsubj"	623
"9177"	15	"LKrep"	19	"a"	"12"	"der"	"-"	399
"9178"	15	"LKrep"	19	"a"	"13"	"den_Auftrag"	"npacc"	408
"9179"	15	"LKrep"	19	"a"	"14"	"vergeben_hat,"	"verb"	485
"9180"	15	"LKrep"	19	"a"	"15"	"die_Firma"	"verb1"	566
"9181"	15	"LKrep"	19	"a"	"16"	"ruiniert."	"verb2"	501
"9182"	15	"filler"	23	"-"	"0"	"Der"	"-"	384
"9183"	15	"filler"	23	"-"	"1"	"Sportler"	"-"	465
"9184"	15	"filler"	23	"-"	"2"	"ist"	"-"	421
"9185"	15	"filler"	23	"-"	"3"	"zum"	"-"	356
"9186"	15	"filler"	23	"-"	"4"	"Gipfel"	"-"	311
"9187"	15	"filler"	23	"-"	"5"	"aufgestiegen,"	"-"	295
"9188"	15	"filler"	23	"-"	"6"	"weil"	"-"	555
"9189"	15	"filler"	23	"-"	"7"	"das"	"-"	392
"9190"	15	"filler"	23	"-"	"8"	"Wetter"	"-"	307
"9191"	15	"filler"	23	"-"	"9"	"gut"	"-"	384
"9192"	15	"filler"	23	"-"	"10"	"war."	"-"	396
"9193"	15	"filler"	23	"-"	"?"	"Y"	"1"	1144
"9194"	15	"filler"	17	"-"	"0"	"Der"	"-"	343
"9195"	15	"filler"	17	"-"	"1"	"Kanzler"	"-"	485
"9196"	15	"filler"	17	"-"	"2"	"entlässt"	"-"	303
"9197"	15	"filler"	17	"-"	"3"	"den"	"-"	437
"9198"	15	"filler"	17	"-"	"4"	"Minister,"	"-"	416
"9199"	15	"filler"	17	"-"	"5"	"hat"	"-"	331
"9200"	15	"filler"	17	"-"	"6"	"der"	"-"	323
"9201"	15	"filler"	17	"-"	"7"	"junge"	"-"	323
"9202"	15	"filler"	17	"-"	"8"	"Politiker"	"-"	335
"9203"	15	"filler"	17	"-"	"9"	"gefordert,"	"-"	339
"9204"	15	"filler"	17	"-"	"10"	"als"	"-"	396
"9205"	15	"filler"	17	"-"	"11"	"die"	"-"	343
"9206"	15	"filler"	17	"-"	"12"	"Rede"	"-"	311
"9207"	15	"filler"	17	"-"	"13"	"zu"	"-"	311
"9208"	15	"filler"	17	"-"	"14"	"Ende"	"-"	347
"9209"	15	"filler"	17	"-"	"15"	"war."	"-"	400
"9210"	15	"filler"	17	"-"	"?"	"N"	"1"	5613
"9211"	15	"LKrep"	12	"b"	"0"	"Nachdem"	"-"	375
"9212"	15	"LKrep"	12	"b"	"1"	"der"	"-"	517
"9213"	15	"LKrep"	12	"b"	"2"	"Koch"	"-"	326
"9214"	15	"LKrep"	12	"b"	"3"	"dem_treuen_Stammgast"	"npdat"	732
"9215"	15	"LKrep"	12	"b"	"4"	"des_französischen_Restaurants"	"npgen"	1106
"9216"	15	"LKrep"	12	"b"	"5"	"den_Truthahn"	"subordnp"	383
"9217"	15	"LKrep"	12	"b"	"6"	"zubereitete,"	"subordverb"	740
"9218"	15	"LKrep"	12	"b"	"7"	"hat"	"-"	420
"9219"	15	"LKrep"	12	"b"	"8"	"der_Kellner,"	"npsubj"	375
"9220"	15	"LKrep"	12	"b"	"9"	"der"	"-"	416
"9221"	15	"LKrep"	12	"b"	"10"	"unter"	"p"	387
"9222"	15	"LKrep"	12	"b"	"11"	"genauer_Beachtung"	"pp1"	631
"9223"	15	"LKrep"	12	"b"	"12"	"des_detaillierten_Reglements"	"pp2"	927
"9224"	15	"LKrep"	12	"b"	"13"	"den_Hauptgang"	"npacc"	484
